"Country Name","Country Code","Year","average_value_Agricultural raw materials exports (% of merchandise exports)","average_value_Commercial service exports (current US$)","average_value_Commercial service imports (current US$)","average_value_Computer, communications and other services (% of commercial service exports)","average_value_Computer, communications and other services (% of commercial service imports)","average_value_Export unit value index (2000 = 100)","average_value_Export value index (2000 = 100)","average_value_Export volume index (2000 = 100)","average_value_Food exports (% of merchandise exports)","average_value_Fuel exports (% of merchandise exports)","average_value_High-technology exports (% of manufactured exports)","average_value_High-technology exports (current US$)","average_value_ICT goods exports (% of total goods exports)","average_value_ICT goods imports (% total goods imports)","average_value_Import value index (2000 = 100)","average_value_Insurance and financial services (% of commercial service exports)","average_value_Insurance and financial services (% of commercial service imports)","average_value_Manufactures exports (% of merchandise exports)","average_value_Manufactures imports (% of merchandise imports)","average_value_Merchandise exports (current US$)","average_value_Merchandise exports by the reporting economy (current US$)","average_value_Merchandise exports by the reporting economy, residual (% of total merchandise exports)","average_value_Merchandise exports to economies in the Arab World (% of total merchandise exports)","average_value_Merchandise exports to high-income economies (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","average_value_Merchandise imports (current US$)","average_value_Merchandise imports by the reporting economy (current US$)","average_value_Merchandise imports by the reporting economy, residual (% of total merchandise imports)","average_value_Merchandise imports from economies in the Arab World (% of total merchandise imports)","average_value_Merchandise imports from high-income economies (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","average_value_Net barter terms of trade index (2000 = 100)","average_value_Ores and metals exports (% of merchandise exports)","average_value_Ores and metals imports (% of merchandise imports)","average_value_Transport services (% of commercial service exports)","average_value_Transport services (% of commercial service imports)","average_value_Travel services (% of commercial service exports)","average_value_Travel services (% of commercial service imports)"
"Korea, Dem. People's Rep.","PRK","2000","","","","","","100","100","100","","","","","","","100","","","","","708000000","1186513582","0.0034767406480476","7.14073048006626","41.81793951011","5.07156495407062","4.70021859387363","36.9313899686991","2.60530064459051","6.76300155492025","2.10710803308782","53.1070187951713","1686000000","1941962348","0.0002729198125524","3.83798465901049","33.5646088952905","35.574292658737","2.86508129559266","6.9486753509394","0.241229342310606","8.25540346676176","12.5504360705556","30.86082552616","100","","","","","",""
"Pacific island small states","PSS","1991","5.12672442107159","576205979.108281","537025428.613691","21.2760623779068","28.9083954415751","","","","60.7001280172937","","","","","","","0.689100190796152","7.00673267859671","26.3000124384243","","610644955.590953","583350115.719","20.0596253404453","0.0007074164032544","77.1781692686149","2.65092183931148","","0.0282210062643239","","0.083062545363993","","0.111283551628317","1231099276.19057","1041097822.36","6.08439367109811","0.000317235369255","87.7368688035603","5.91050096269056","0.0000048172192567","0.0762805902004653","","0.181089807316543","0.0108613479148071","0.268236562651072","","0.145611109551068","","28.5164553424214","49.5888839058683","49.5183820888756","14.4959879739599"
"Pacific island small states","PSS","1968","1.12906361224527","","","","","","","","94.2073372280924","","","","","","","","","1.86856231326146","","106115392.428241","66724000","6.14621425574006","","89.2482465080031","3.29716443858282","","1.308374797674","","","","1.308374797674","142637898.481577","91417000","1.42533664416903","0.468184254569719","90.5892777054596","1.77209928131529","","","2.80801163897306","2.63955281840358","0.765721911679447","6.21328636905608","","","","","","",""
"Russian Federation","RUS","2002","3.3920492803423","14956750000","23314680000","35.2762465107727","37.4515541281287","91.5824","102.1593214","111.5490764","2.02915254206535","52.4883815852667","","","0.2911988511","5.9819963271","135.89675","1.69843047453491","3.06961107765579","23.2752294598441","62.7247301085971","107301000000","106960000000","1.50888997195213","2.27199074794316","67.7200883937921","7.53418010284218","18.2799421063949","0.542879585826477","2.39532450635752","1.66050455777861","0.358190775056096","12.4910795278609","60966000000","45427983819","0.0332374667125","0.31332369177359","61.7643512637353","7.00412562370689","24.4577884774033","4.06412960204458","0.336951982306508","1.41083263468968","0.928582949401266","13.7446227921489","93.34055908","7.23812309172877","3.79293661879561","35.1618500008357","12.2308777130975","27.8634730138566","47.247957081118"
"Russian Federation","RUS","2013","1.80729833302442","69110930000","125742020000","49.4159896271111","39.7646944116215","296.0562222","496.8305199","167.8162736","3.04296928937939","70.5594809132986","10.732814744275","9309774146","0.4178153281","6.8395604332","760.7083946","3.21801486392963","3.80450385638787","16.4511329237861","82.0196377605635","521836000000","527266000000","0.0653292711838048","1.96178859095788","67.0606492419386","8.32720158819268","19.7380210381477","1.32085163484844","1.58684768712566","1.59365077532024","0.307448763242841","13.1360004487299","341269000000","314967000000","0.0307213644604038","0.620921286674477","59.9601725803021","19.5779563068512","15.2571142297447","2.74059997174307","0.517040179129877","1.41301953252245","0.503375835246232","24.7519918254928","189.6202605","4.57539847873561","2.08109353989798","30.0193616263014","13.9210981341003","17.3466338826579","42.5097035978904"
"Saudi Arabia","SAU","1991","0.0373044556796707","2904000000","14336000000","100","78.2924107142857","67","61.55960816","91.88001218","0.52636087877793","94.0935051023018","","","","","96.32744975","0","2.38095238095238","6.41550408064815","78.3828708671082","47797000000","47816482777","0.676512837942229","9.615600985924","82.834212479912","3.30700496168401","2.92352445806765","2.76153385072648","2.96033017359835","3.44378793336881","1.09309330470052","16.4892746821458","29079000000","29073804806","2.83183080376168","4.0735635660294","84.1798065100871","5.09875888015116","1.28173591876613","1.73294981264014","2.46375232548072","1.72887014412616","0.682295604986951","12.9883626861512","","0.242732417598381","2.35081948446019","","19.3266369047619","",""
"Sudan","SDN","1960","","","","","","","","","","","","","","","","","","","","182000000","181700000","11.7776554760594","9.19097413318657","62.1353880022014","5.22839845899835","","2.20143093010457","7.31975784259769","10.4017611447441","0.935608145294441","25.1513483764447","183000000","180500000","10.3047091412742","9.19667590027701","59.8891966759003","1.21883656509695","","","13.6842105263158","12.3545706371191","2.54847645429363","27.2576177285319","","","","","","",""
"San Marino","SMR","2006","","","","","","","","","","","","","","","","","","","","","114301293","0","0.994657164551936","97.7008204097919","0.0094285897535735","0.207945154216234","1.99053566261932","0.0912701836190077","","","2.29917959020814","","371024983","0.0009150327216645","","99.877344108658","","0.103456375604766","0.0182844830155278","","","","0.121740858620294","","","","","","",""
"Turkmenistan","TKM","2015","","","","","","243.549924","399.0422985","163.8441482","","","","","","","391.93729","","","","","10000000000","9593389647","0","0.159809864543491","5.27740561604648","77.0938140338417","8.44735315481969","0.0448518110733212","0.16649465504609","8.96742042859713","0.0026603005756136","86.2752412291338","7000000000","6076547483","0","0.0125738011944702","27.2988097540717","14.6272138165073","56.4163625083286","0.0777207289700693","0.0122836035115041","1.56660844445507","0.0010011441557923","16.2848277375997","172.7565323","","","","","",""
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","1979","7.10250701087265","6293467026.33501","13246720069.9436","17.312450165298","28.647440464126","","","","19.8012554485119","44.4972963606385","","","","","","7.12043547673482","8.23578782708661","14.7383181163242","78.7404608790869","58494225120.3938","46346772925.1","11.1780954410426","0.96447989625514","82.0314242711257","0.6583147621665","0.0188276323231866","1.58994903472756","0.568728502093528","0.405872918712159","3.54878743780881","3.25255229002781","42463250943.6913","27230620104.3","8.10294185724361","3.81268597542509","78.6433356343237","2.84682963719921","0.0886906196347376","1.75214834706974","1.90776593485393","1.35671365481433","5.30157431486076","8.38626978003311","","7.79111988731748","2.00228263868488","48.218707420769","45.2839027098673","27.3484069371982","17.8829286441809"
"Tuvalu","TUV","1997","","","","","","","","","","","","","","","","","","","50.9941014292862","0","","","","","","","","","","","","8000000","","","","","","","","","","","","","","0.238288597927706","","","",""
"Tanzania","TZA","1981","21.1058108815573","184825069.1048","252067109.2691","50.2286087524525","17.5287356321963","","85.62711558","","63.0528973758059","0.168976513773364","","","","","77.2113264","0.809928151549179","6.2931034482826","10.6443249605382","60.4939651776951","580000000","568056000","6.38845465939978","7.08169617080006","66.1276353035616","7.14330981452533","0.334474065937161","0.0008801949103609","5.64275353134198","7.30544171701381","7.05705071330996","20.4268593237286","1213000000","1175763000","18.6228857346251","6.89237541919588","72.617610862053","2.54719701164265","0.207779969262513","0.891761349863876","0.0227086581224277","3.01718968873829","2.07286672569217","6.68663667762976","","4.92547691033753","1.10585239054556","36.7472240365775","70.2873563218265","12.2142390594208","5.89080459769459"
"Ukraine","UKR","2019","","17154000000","14904000000","53.0546811239361","21.5982286634461","247.729765","343.564934","138.6853671","","","","1247990022","","","434.2719977","1.04931794333683","4.37466451959206","","","50066000000","49886456338","0.0125955408767203","13.4897165302838","49.2189737283399","10.5771215763439","21.2551681425466","0.725565848068236","10.7428519490123","5.23837830310953","2.22934491170272","29.5132625882367","60607000000","60481411626","0.001358574441154","0.932098623104317","53.1666432123695","17.4144652511256","24.9713408003649","1.39225461569421","0.537923486329707","1.57641481302684","0.939599246648046","21.8606574128244","84.34222607","","","36.4521394426956","16.8813741277509","9.44386149003148","57.1457326892109"
"Upper middle income","UMC","2007","1.45528103965709","425171920481.395","449582883989.569","36.3892746728644","31.3781266931643","","","","7.34140538666355","16.909786839492","20.140353460462","","18.5361505408857","16.9281106425934","","3.1049999726689","8.65550180756972","67.272418583146","69.6468850368933","2997473405560.4","2930986320542","0.470281592356633","3.47707218790957","73.9047465834449","7.09229424583462","7.14693848063623","4.935634051859","2.26706792110556","2.30718230859894","1.87585481616417","12.7933765736464","2635166911185.26","2602693392061","3.85354864126267","3.876337012717","64.8021104536032","12.529085244143","7.31524814958064","5.65177557059523","1.99363372129328","1.39958785603073","2.45501036349127","15.9075064248404","","4.88869240388531","7.26453123381529","23.0308659785537","35.2457146256402","37.4748870439977","24.7206568736258"
"United States","USA","1993","3.36221864918702","168259000000","109794000000","33.1609007541944","23.5452756981256","108","63.13346529","58.45691231","10.4464052529352","2.21655716454674","","","","","49.36373319","3.56177084138144","5.25802867187642","76.6448361500997","77.2628122041512","464773000000","465539000000","2.47276812468988","3.52546188396676","71.9628430700758","5.42180139580143","1.59954375465858","15.2978590408108","1.36804864898537","0.868176457826304","1.00895950715193","25.5643888052344","603438000000","603000000000","1.01845771144279","2.42905472636816","71.5230016583748","10.7419237147595","0.630762852404643","12.1440464344942","0.484577114427861","1.31","2.14723051409619","27.4585406301824","103.8461538","2.09421720177806","2.23748783549855","22.9610303163575","33.0518971892817","40.3162980880666","38.1447984407163"
"Venezuela, RB","VEN","2010","0.0300592497333662","1617000000","13836000000","12.6777983920841","45.9381324082105","280.5243797","196.083987","69.89908942","0.190405793189319","93.3969120914411","","","0.0208215047","7.5674164863","240.5477086","0.80395794681509","6.77218849378433","3.98137802374589","80.8340962692461","65745000000","65897680390","5.58594482721517","0.0705778636285015","64.7018710790163","8.02306051853429","2.30361515309173","11.4252883613526","0.0503277001614047","7.87141270421279","0.038479656415718","18.2868957324159","39000000000","45906941923","19.0537867185129","0.183420625449706","43.6393199673424","10.216098486513","0.60938336617853","25.6104079263655","0.202791131581252","0.579892678206528","0.0883197252999474","11.6964853877792","364.438738","2.35730785007728","1.38688022832885","35.1267779839208","32.7406764960971","51.39146567718","14.5490026019081"
"Samoa","WSM","2011","0.339429617922154","181335421.181291","77266114.85343","21.6814787965842","26.5515458568583","149.4850616","101.9446154","68.19719259","31.5739263278729","0.0039327033016396","1.03054554579979","365979","0.5126037957","2.761717557","383.7745721","","2.0023819718454","65.2934134960081","49.0316523242229","66000000","55145593","0.857227158659804","0.133283542712108","86.6676055147326","11.1953588022891","0.0467217752105776","0.738809717759314","0.132472961166634","0.0431330931557849","0.318670977026215","1.27980852431853","346000000","352441670","0.188559712590171","0.0125266118504092","83.1801599964045","16.4254553100943","0.0019271274023869","0.0512876357667923","","0.136836260025666","0.0157739577161804","0.205824980911026","80.56543551","0.720787846781144","0.857722734391325","4.37533684390304","54.6483530470618","73.9431843595128","16.7977191242345"
"Samoa","WSM","2003","0.787498048866347","","","","","102.8888819","134.0369231","130.2734763","17.2769086676678","0.486557905447871","","","0.1059882561","3.6747332744","166.9262842","","","76.6625229740351","34.9257023066628","87000000","85923350","0.02799588237656","0.0010800323776948","89.8534600897195","10.0662008639095","0.0086018526977824","0.0136656682962198","","0.0046390183809174","0.025436624619501","0.0523431639944206","150000000","166499223","0.474585998518444","0.0106186681724034","87.2783766684605","11.8635256333899","0.0022126229381863","0.143218085768484","","0.169441030965051","0.0686399599594528","0.383511699631175","100.2732231","0.0248203386022644","0.446158715165014","","","",""
"Yemen, Rep.","YEM","1981","","","","","","","16.03432424","","","","","","","","104.320714","","","","","47000000","","","","","","","","","","","","1758000000","","","","","","","","","","","","","","","","","",""
"Yemen, Rep.","YEM","1982","","","","","","","20.44744101","","","","","","","","96.19140247","","","","","39000000","","","","","","","","","","","","1521000000","","","","","","","","","","","","","","","","","",""
"Yemen, Rep.","YEM","1997","","","","","","","61.38685952","","","","","","","","86.66092943","","","","","2504000000","2479799280","0.0335780379583344","3.42958029796351","43.1740668183221","48.3850739601408","0.0174512374913666","5.50501681205021","0.345163210049041","0.293128586600767","2.24652133738743","56.4471919336705","2014000000","1839425362","2.14535437538781","26.8757296987895","69.7820266494896","9.94986705449155","3.71563988214499","6.09222864651194","3.50902654609043","3.05573204245686","1.75012480342686","24.5635924290322","","","","","","",""
"South Africa","ZAF","1996","4.04649668912777","4847899399.12514","5519728785.33752","15.3375222811943","16.3230942222415","115","97.45855985","84.74886449","11.0126307451145","10.8549963972705","","","","","101.6400067","9.5431728618468","8.9901943769789","54.2731853529737","71.5512129600595","29221000000","26840021444","6.46082589635434","1.7966964507806","70.8836317255213","4.02623793186117","1.37723013998498","2.64467332738577","0.824171973258801","1.46498571831767","12.318243287316","10.3372990908084","30182000000","","","","","","","","","","","","107.4766355","11.3766485203764","2.27083312017788","21.1824605067081","42.8949526753033","53.9368443502508","31.7917587254763"
"Aruba","ABW","2002","0.992986355983729","1207329608.93854","581368715.083799","27.7717109646848","33.8221303992698","87.15737437","58.95816162","67.6456376","44.0939870494095","","","","","","78.13678065","0.16380395350559","1.46350838418296","50.9878779370427","71.9406083688584","1487821229.05028","128361008","9.49324813653691","0.0491169405587716","60.2858774683352","0.129057883372184","0.0001106254946206","30.0483274484725","","0.0014731888051238","0.0419052489833984","30.2208743951278","2017150837.98883","841543240","3.19370600612275","0.0271268295138346","85.4181141066501","0.703259050598517","0.043907547757142","9.90730387187235","0.0160982815333411","0.15855156771267","0.559059567753167","11.3881798872272","89.19872819","0.111562661455705","1.88687499818701","2.95680017768566","37.3708739729976","69.107684904124","27.3434872435496"
